flight_plan_id,operator_id,aircraft_id,aircraft_type,city,city_code,region,route_id,scenario,apply_time,planned_takeoff_time,planned_landing_time,planned_duration_min,planned_altitude_m,planned_distance_km,night_flight,payload_kg,approval_status,preflight_risk_score,preflight_risk_level,data_nature,source_basis
FP007819,OP0479,UAV01061,复合翼无人机,武汉,420100,中南,RT_420100_057,低空物流配送,2026-02-27 05:39:00,2026-02-28 15:39:00,2026-02-28 16:14:00,35,89,30.52,False,5.59,驳回,20.72,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007820,OP0563,UAV01110,多旋翼无人机,海口,460100,中南,RT_460100_053,医疗物资运输,2026-03-06 13:54:00,2026-03-07 09:54:00,2026-03-07 10:34:00,40,49,37.7,False,5.18,通过,50.15,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007821,OP0481,UAV02746,多旋翼无人机,广州,440100,中南,RT_440100_060,电力巡检,2026-01-24 07:27:00,2026-01-24 17:27:00,2026-01-24 17:59:00,32,116,58.61,False,1.21,通过,67.28,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007822,OP0047,UAV00704,多旋翼无人机,武汉,420100,中南,RT_420100_005,低空物流配送,2026-06-26 22:11:00,2026-06-28 01:11:00,2026-06-28 01:26:00,15,84,50.47,True,4.03,通过,26.59,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007823,OP0359,UAV02330,eVTOL,杭州,330100,华东,RT_330100_038,交通巡查,2026-06-26 02:04:00,2026-06-27 04:04:00,2026-06-27 04:49:00,45,102,11.44,True,123.31,通过,21.59,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007824,OP0013,UAV01157,多旋翼无人机,青岛,370200,华东,RT_370200_026,医疗物资运输,2026-03-22 10:04:00,2026-03-23 05:04:00,2026-03-23 05:58:00,54,55,25.56,True,2.64,通过,44.4,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007825,OP0568,UAV01192,多旋翼无人机,青岛,370200,华东,RT_370200_052,城市治理巡检,2026-01-06 20:54:00,2026-01-07 00:54:00,2026-01-07 01:02:00,8,87,40.76,True,3.73,驳回,10.2,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007826,OP0011,UAV00562,系留无人机,青岛,370200,华东,RT_370200_034,低空物流配送,2026-04-07 02:36:00,2026-04-08 08:36:00,2026-04-08 09:27:00,51,107,53.45,False,1.75,通过,60.06,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007827,OP0083,UAV02256,系留无人机,北京,110000,华北,RT_110000_047,电力巡检,2026-01-03 21:10:00,2026-01-04 05:10:00,2026-01-04 05:49:00,39,83,59.58,True,1.06,驳回,4.89,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007828,OP0148,UAV00077,多旋翼无人机,海口,460100,中南,RT_460100_052,园区低空运营,2026-01-08 00:17:00,2026-01-08 18:17:00,2026-01-08 18:44:00,27,149,24.45,False,1.2,通过,18.99,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007829,OP0068,UAV01236,多旋翼无人机,合肥,340100,华东,RT_340100_039,低空物流配送,2026-01-06 18:59:00,2026-01-06 23:59:00,2026-01-07 01:08:00,69,74,29.67,True,1.26,待审,25.49,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007830,OP0233,UAV02524,多旋翼无人机,杭州,330100,华东,RT_330100_012,交通巡查,2026-01-04 06:24:00,2026-01-05 09:24:00,2026-01-05 09:57:00,33,65,26.77,False,6.03,驳回,34.34,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007831,OP0039,UAV02402,多旋翼无人机,厦门,350200,华东,RT_350200_054,园区低空运营,2026-04-17 06:58:00,2026-04-17 10:58:00,2026-04-17 11:38:00,40,56,27.59,False,6.6,通过,23.61,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007832,OP0424,UAV01084,多旋翼无人机,青岛,370200,华东,RT_370200_006,低空物流配送,2026-06-11 10:11:00,2026-06-12 01:11:00,2026-06-12 01:53:00,42,86,11.7,True,5.48,通过,27.64,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007833,OP0346,UAV01717,eVTOL,东莞,441900,中南,RT_441900_048,电力巡检,2026-02-20 02:15:00,2026-02-20 19:15:00,2026-02-20 19:39:00,24,102,22.73,False,119.38,通过,41.62,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007834,OP0505,UAV00146,多旋翼无人机,合肥,340100,华东,RT_340100_003,医疗物资运输,2026-04-25 09:54:00,2026-04-26 17:54:00,2026-04-26 18:27:00,33,107,22.63,False,2.93,通过,58.34,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007835,OP0401,UAV02533,系留无人机,杭州,330100,华东,RT_330100_053,城市治理巡检,2026-02-20 17:19:00,2026-02-21 00:19:00,2026-02-21 00:50:00,31,94,43.9,True,1.77,通过,39.63,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007836,OP0350,UAV01764,多旋翼无人机,成都,510100,西南,RT_510100_014,医疗物资运输,2026-05-28 04:56:00,2026-05-29 07:56:00,2026-05-29 08:04:00,8,141,26.78,False,5.56,通过,8.49,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007837,OP0621,UAV02194,多旋翼无人机,厦门,350200,华东,RT_350200_047,电力巡检,2026-06-24 04:22:00,2026-06-25 13:22:00,2026-06-25 14:29:00,67,103,35.89,False,0.22,驳回,48.18,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007838,OP0283,UAV00846,固定翼无人机,厦门,350200,华东,RT_350200_032,医疗物资运输,2026-05-22 23:49:00,2026-05-23 11:49:00,2026-05-23 12:28:00,39,72,18.12,False,5.12,需补充材料,13.04,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007839,OP0629,UAV01706,多旋翼无人机,海口,460100,中南,RT_460100_050,交通巡查,2026-01-09 02:08:00,2026-01-09 20:08:00,2026-01-09 20:34:00,26,63,28.74,True,3.16,通过,37.4,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007840,OP0517,UAV00487,固定翼无人机,东莞,441900,中南,RT_441900_053,园区低空运营,2026-03-20 19:20:00,2026-03-22 07:20:00,2026-03-22 07:54:00,34,57,59.41,False,9.84,通过,29.82,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007841,OP0171,UAV02660,eVTOL,西安,610100,西北,RT_610100_034,城市治理巡检,2026-01-24 09:53:00,2026-01-24 18:53:00,2026-01-24 19:27:00,34,114,60.48,False,119.15,通过,49.77,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007842,OP0376,UAV01823,多旋翼无人机,北京,110000,华北,RT_110000_043,文旅观光,2026-05-11 23:09:00,2026-05-12 01:09:00,2026-05-12 01:46:00,37,79,46.6,True,0.58,通过,64.09,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007843,OP0394,UAV01777,多旋翼无人机,长沙,430100,中南,RT_430100_053,应急救援,2026-01-23 18:50:00,2026-01-24 13:50:00,2026-01-24 13:58:00,8,89,55.97,False,1.21,通过,43.41,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007844,OP0199,UAV01031,eVTOL,南通,320600,华东,RT_320600_055,城市治理巡检,2026-05-07 20:48:00,2026-05-07 21:48:00,2026-05-07 22:48:00,60,60,44.94,True,118.4,通过,27.78,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007845,OP0003,UAV02054,多旋翼无人机,上海,310000,华东,RT_310000_055,文旅观光,2026-03-17 10:19:00,2026-03-18 14:19:00,2026-03-18 15:08:00,49,114,27.57,False,4.44,通过,33.29,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007846,OP0027,UAV00405,多旋翼无人机,深圳,440300,中南,RT_440300_031,低空物流配送,2026-04-08 02:09:00,2026-04-09 14:09:00,2026-04-09 14:34:00,25,79,8.31,False,2.72,通过,12.0,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007847,OP0642,UAV02685,多旋翼无人机,青岛,370200,华东,RT_370200_053,交通巡查,2026-05-05 01:24:00,2026-05-05 11:24:00,2026-05-05 11:42:00,18,91,38.62,False,0.0,通过,38.12,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007848,OP0021,UAV01416,多旋翼无人机,武汉,420100,中南,RT_420100_027,交通巡查,2026-06-15 12:29:00,2026-06-15 16:29:00,2026-06-15 17:22:00,53,128,34.87,False,2.12,通过,41.85,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007849,OP0256,UAV00313,多旋翼无人机,武汉,420100,中南,RT_420100_008,城市治理巡检,2026-01-15 01:14:00,2026-01-15 15:14:00,2026-01-15 15:42:00,28,128,49.16,False,6.04,通过,17.37,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007850,OP0128,UAV02227,多旋翼无人机,西安,610100,西北,RT_610100_006,低空物流配送,2026-05-25 20:47:00,2026-05-26 11:47:00,2026-05-26 12:20:00,33,98,33.27,False,1.12,通过,25.6,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007851,OP0043,UAV00124,多旋翼无人机,成都,510100,西南,RT_510100_001,交通巡查,2026-01-16 22:55:00,2026-01-18 09:55:00,2026-01-18 10:51:00,56,55,8.46,False,3.76,通过,88.2,高,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007852,OP0433,UAV01622,多旋翼无人机,合肥,340100,华东,RT_340100_009,文旅观光,2026-01-26 06:42:00,2026-01-27 05:42:00,2026-01-27 05:58:00,16,102,17.46,True,4.42,通过,30.7,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007853,OP0015,UAV02390,多旋翼无人机,珠海,440400,中南,RT_440400_043,文旅观光,2026-06-23 16:10:00,2026-06-24 11:10:00,2026-06-24 11:39:00,29,60,69.01,False,0.0,需补充材料,24.7,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007854,OP0373,UAV01092,系留无人机,海口,460100,中南,RT_460100_055,低空物流配送,2026-03-17 19:59:00,2026-03-18 08:59:00,2026-03-18 09:25:00,26,80,26.43,False,5.01,需补充材料,59.36,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007855,OP0092,UAV01850,多旋翼无人机,西安,610100,西北,RT_610100_017,应急救援,2026-03-17 21:12:00,2026-03-19 05:12:00,2026-03-19 05:20:00,8,109,37.12,True,3.7,需补充材料,25.34,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007856,OP0617,UAV00972,复合翼无人机,海口,460100,中南,RT_460100_045,应急救援,2026-06-03 00:46:00,2026-06-04 11:46:00,2026-06-04 12:21:00,35,83,17.68,False,9.24,通过,55.36,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007857,OP0118,UAV01260,多旋翼无人机,苏州,320500,华东,RT_320500_055,文旅观光,2026-06-22 19:49:00,2026-06-23 05:49:00,2026-06-23 06:19:00,30,99,32.32,True,2.69,通过,48.34,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007858,OP0322,UAV01598,多旋翼无人机,厦门,350200,华东,RT_350200_053,应急救援,2026-02-04 16:46:00,2026-02-05 04:46:00,2026-02-05 05:25:00,39,77,45.95,True,3.51,通过,49.32,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007859,OP0319,UAV00801,固定翼无人机,东莞,441900,中南,RT_441900_057,交通巡查,2026-02-21 19:53:00,2026-02-22 08:53:00,2026-02-22 09:40:00,47,70,43.0,False,6.1,通过,51.97,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007860,OP0223,UAV02114,多旋翼无人机,武汉,420100,中南,RT_420100_059,城市治理巡检,2026-01-31 21:28:00,2026-02-01 20:28:00,2026-02-01 21:39:00,71,64,32.33,True,2.09,通过,62.44,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007861,OP0531,UAV01788,固定翼无人机,深圳,440300,中南,RT_440300_041,城市治理巡检,2026-01-27 19:14:00,2026-01-28 20:14:00,2026-01-28 21:01:00,47,89,39.6,True,8.35,通过,23.87,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007862,OP0559,UAV01454,多旋翼无人机,青岛,370200,华东,RT_370200_019,应急救援,2026-06-08 17:09:00,2026-06-10 01:09:00,2026-06-10 01:23:00,14,110,30.84,True,6.5,通过,55.56,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007863,OP0380,UAV00769,复合翼无人机,珠海,440400,中南,RT_440400_055,医疗物资运输,2026-06-01 17:40:00,2026-06-02 05:40:00,2026-06-02 05:48:00,8,62,20.9,True,9.2,通过,59.18,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007864,OP0586,UAV01826,复合翼无人机,西安,610100,西北,RT_610100_045,交通巡查,2026-03-02 20:24:00,2026-03-03 11:24:00,2026-03-03 11:44:00,20,128,70.96,False,8.21,通过,19.57,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007865,OP0350,UAV00343,多旋翼无人机,成都,510100,西南,RT_510100_031,交通巡查,2026-01-15 21:29:00,2026-01-15 23:29:00,2026-01-15 23:51:00,22,80,37.36,True,1.76,驳回,31.5,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007866,OP0186,UAV00580,复合翼无人机,深圳,440300,中南,RT_440300_017,交通巡查,2026-03-12 12:41:00,2026-03-14 00:41:00,2026-03-14 01:35:00,54,166,60.94,True,8.89,通过,13.83,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007867,OP0118,UAV01228,多旋翼无人机,长沙,430100,中南,RT_430100_017,文旅观光,2026-01-30 07:26:00,2026-01-30 18:26:00,2026-01-30 18:43:00,17,96,35.41,False,3.08,通过,40.93,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007868,OP0342,UAV00760,多旋翼无人机,杭州,330100,华东,RT_330100_048,医疗物资运输,2026-02-02 16:19:00,2026-02-02 23:19:00,2026-02-02 23:27:00,8,63,20.15,True,5.22,驳回,71.65,高,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007869,OP0264,UAV00054,多旋翼无人机,北京,110000,华北,RT_110000_041,应急救援,2026-04-19 23:16:00,2026-04-20 08:16:00,2026-04-20 09:08:00,52,61,54.69,False,1.84,通过,44.2,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007870,OP0235,UAV00927,多旋翼无人机,苏州,320500,华东,RT_320500_018,电力巡检,2026-04-16 01:22:00,2026-04-16 06:22:00,2026-04-16 07:05:00,43,100,18.89,False,2.45,通过,11.17,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007871,OP0106,UAV00790,多旋翼无人机,重庆,500000,西南,RT_500000_054,城市治理巡检,2026-04-24 13:02:00,2026-04-24 22:02:00,2026-04-24 22:21:00,19,103,15.09,True,0.0,驳回,36.52,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007872,OP0006,UAV00707,直升机,长沙,430100,中南,RT_430100_021,电力巡检,2026-06-04 06:25:00,2026-06-04 20:25:00,2026-06-04 21:03:00,38,63,28.03,True,56.96,通过,9.95,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007873,OP0018,UAV02098,多旋翼无人机,杭州,330100,华东,RT_330100_056,城市治理巡检,2026-02-14 02:56:00,2026-02-15 04:56:00,2026-02-15 05:31:00,35,89,19.48,True,1.0,通过,17.75,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007874,OP0419,UAV00242,多旋翼无人机,成都,510100,西南,RT_510100_048,交通巡查,2026-03-14 06:05:00,2026-03-15 05:05:00,2026-03-15 05:46:00,41,100,46.65,True,7.28,通过,63.73,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007875,OP0510,UAV02276,多旋翼无人机,海口,460100,中南,RT_460100_048,低空物流配送,2026-05-29 15:32:00,2026-05-30 21:32:00,2026-05-30 21:40:00,8,99,33.39,True,5.28,通过,6.34,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007876,OP0218,UAV00803,多旋翼无人机,海口,460100,中南,RT_460100_055,低空物流配送,2026-05-12 10:50:00,2026-05-13 12:50:00,2026-05-13 13:31:00,41,78,26.43,False,2.08,待审,43.56,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007877,OP0569,UAV00096,多旋翼无人机,北京,110000,华北,RT_110000_023,电力巡检,2026-04-11 11:57:00,2026-04-12 00:57:00,2026-04-12 01:16:00,19,137,34.09,True,2.73,通过,51.5,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007878,OP0168,UAV01844,直升机,南京,320100,华东,RT_320100_051,医疗物资运输,2026-04-28 08:35:00,2026-04-29 20:35:00,2026-04-29 21:08:00,33,92,38.92,True,61.47,通过,13.49,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007879,OP0627,UAV01674,多旋翼无人机,合肥,340100,华东,RT_340100_042,文旅观光,2025-12-31 08:24:00,2026-01-01 12:24:00,2026-01-01 13:04:00,40,120,18.84,False,4.84,通过,67.0,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007880,OP0560,UAV01255,多旋翼无人机,西安,610100,西北,RT_610100_021,电力巡检,2026-01-30 14:14:00,2026-01-30 19:14:00,2026-01-30 19:46:00,32,109,22.13,False,1.28,通过,12.3,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007881,OP0353,UAV02157,eVTOL,上海,310000,华东,RT_310000_011,城市治理巡检,2026-03-18 04:35:00,2026-03-18 15:35:00,2026-03-18 16:18:00,43,122,37.08,False,120.26,通过,63.16,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007882,OP0340,UAV01127,多旋翼无人机,南通,320600,华东,RT_320600_014,城市治理巡检,2026-06-15 13:00:00,2026-06-16 22:00:00,2026-06-16 22:49:00,49,54,28.25,True,2.24,通过,30.02,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007883,OP0033,UAV02206,多旋翼无人机,合肥,340100,华东,RT_340100_017,文旅观光,2026-03-21 02:33:00,2026-03-21 23:33:00,2026-03-21 23:59:00,26,86,35.79,True,2.16,通过,31.87,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007884,OP0231,UAV00981,固定翼无人机,重庆,500000,西南,RT_500000_001,电力巡检,2026-03-18 18:21:00,2026-03-18 23:21:00,2026-03-19 00:01:00,40,95,28.0,True,5.48,通过,65.1,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP007885,OP0162,UAV01035,多旋翼无人机,苏州,320500,华东,RT_320500_009,文旅观光,2026-02-15 15:40:00,2026-02-15 18:40:00,2026-02-15 18:59:00,19,140,23.28,False,4.82,待审,69.76,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
