grid_id,city,city_code,region,centroid_lat,centroid_lon,airspace_class,max_allowed_altitude_m,nearby_airport_distance_km,population_density_index,flight_density_index,sensor_coverage_score,communication_quality_score,weather_risk_score,computed_risk_score,computed_risk_level,no_fly_or_control_reason,data_nature,source_basis
350200_G0180,厦门,350200,华东,24.511096,118.034337,管制空域,60,12.37,4477.61,17.68,0.478,0.774,0.16,56.41,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0181,厦门,350200,华东,24.577539,118.394604,低空物流走廊,150,40.02,924.7,16.85,0.801,0.667,0.61,27.56,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0182,厦门,350200,华东,24.756182,117.89299,敏感目标保护区,50,9.78,541.78,2.45,0.794,0.907,0.205,80.0,高,学校/医院/人群密集区/敏感设施演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0183,厦门,350200,华东,24.391423,117.960105,适飞空域,120,0.87,1005.1,10.49,0.82,0.694,0.62,29.32,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0184,厦门,350200,华东,24.724951,117.879146,机场净空保护区,30,1.22,1849.46,23.93,0.542,0.804,0.18,76.29,高,机场净空保护区演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0185,厦门,350200,华东,24.32248,117.824157,敏感目标保护区,50,7.33,3775.65,24.85,0.432,0.836,0.248,86.55,严重,学校/医院/人群密集区/敏感设施演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0186,厦门,350200,华东,24.35463,118.398892,适飞空域,120,6.36,1845.98,32.48,0.847,0.586,0.239,18.02,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0187,厦门,350200,华东,24.504573,117.841442,禁飞区,0,18.38,465.02,5.69,0.93,0.508,0.217,88.77,严重,机场/党政机关/军事/重大活动等禁飞范围演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0188,厦门,350200,华东,24.270864,118.296545,文旅体验区,120,54.82,796.26,5.47,0.906,0.864,0.189,19.29,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0189,厦门,350200,华东,24.246988,118.22725,管制空域,60,8.6,2879.7,16.15,0.778,0.763,0.635,56.07,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0190,厦门,350200,华东,24.624847,118.140092,禁飞区,0,11.94,1944.98,14.37,0.307,0.625,0.272,95.11,严重,机场/党政机关/军事/重大活动等禁飞范围演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0191,厦门,350200,华东,24.387802,117.971292,禁飞区,0,23.97,2178.11,7.57,0.487,0.87,0.129,84.33,严重,机场/党政机关/军事/重大活动等禁飞范围演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0192,厦门,350200,华东,24.379267,118.245743,低空物流走廊,150,45.39,1539.8,36.38,0.924,0.607,0.194,20.23,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0193,厦门,350200,华东,24.66215,118.2553,低空物流走廊,150,2.7,1698.05,12.47,0.807,0.87,0.337,36.83,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0194,厦门,350200,华东,24.418623,118.133649,禁飞区,0,13.04,2306.72,6.81,0.266,0.864,0.312,91.61,严重,机场/党政机关/军事/重大活动等禁飞范围演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0195,厦门,350200,华东,24.658327,118.215772,管制空域,60,35.0,3094.45,9.69,0.739,0.741,0.644,66.68,高,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0196,厦门,350200,华东,24.620672,118.145428,适飞空域,120,40.4,2199.24,20.84,0.679,0.639,0.212,9.75,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0197,厦门,350200,华东,24.655391,118.175453,机场净空保护区,30,13.95,2203.46,10.35,0.473,0.909,0.459,80.32,严重,机场净空保护区演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0198,厦门,350200,华东,24.483438,117.779205,适飞空域,120,9.15,2993.42,12.4,0.53,0.733,0.115,19.45,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0199,厦门,350200,华东,24.494609,118.179601,管制空域,60,12.58,3823.62,17.88,0.884,0.58,0.499,60.86,高,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0200,厦门,350200,华东,24.559956,118.214952,适飞空域,120,5.45,3057.67,15.51,0.694,0.876,0.341,22.29,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0201,厦门,350200,华东,24.657809,117.852082,禁飞区,0,6.82,2847.02,31.54,0.837,0.937,0.111,92.62,严重,机场/党政机关/军事/重大活动等禁飞范围演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0202,厦门,350200,华东,24.257815,117.775381,低空物流走廊,150,17.58,790.82,6.71,0.934,0.597,0.094,20.55,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0203,厦门,350200,华东,24.433134,118.329187,适飞空域,120,5.05,1840.14,23.27,0.581,0.894,0.189,24.46,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0204,厦门,350200,华东,24.200103,118.10156,机场净空保护区,30,40.12,1725.38,6.94,0.698,0.929,0.696,72.57,高,机场净空保护区演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0205,厦门,350200,华东,24.573386,117.867177,低空物流走廊,150,11.09,3627.05,13.03,0.616,0.881,0.186,31.31,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0206,厦门,350200,华东,24.232324,117.931543,适飞空域,120,38.75,1318.62,8.61,0.747,0.885,0.1,13.27,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0207,厦门,350200,华东,24.667695,118.060258,管制空域,60,23.38,2768.19,7.04,0.83,0.849,0.236,50.4,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0208,厦门,350200,华东,24.553917,118.33011,适飞空域,120,29.65,1566.59,24.18,0.772,0.689,0.321,17.67,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0209,厦门,350200,华东,24.713488,117.921421,适飞空域,120,34.99,706.23,11.53,0.849,0.34,0.38,11.74,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0210,厦门,350200,华东,24.748836,118.125382,适飞空域,120,5.86,797.45,26.0,0.727,0.903,0.313,21.49,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0211,厦门,350200,华东,24.487075,117.805359,适飞空域,120,14.43,1190.65,18.83,0.807,0.739,0.132,12.07,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0212,厦门,350200,华东,24.426384,118.26931,机场净空保护区,30,21.79,1266.69,24.71,0.769,0.579,0.261,70.13,高,机场净空保护区演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0213,厦门,350200,华东,24.58143,118.123937,适飞空域,120,4.96,2977.22,54.73,0.742,0.818,0.099,9.8,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0214,厦门,350200,华东,24.727391,117.780325,适飞空域,120,24.2,2266.43,13.22,0.829,0.84,0.356,18.27,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0215,厦门,350200,华东,24.219272,118.27013,适飞空域,120,19.56,3533.6,14.07,0.598,0.67,0.238,21.55,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0216,厦门,350200,华东,24.462373,118.307023,适飞空域,120,4.73,1256.45,6.73,0.641,0.645,0.491,31.92,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0217,厦门,350200,华东,24.660315,117.827073,机场净空保护区,30,2.89,3923.32,32.27,0.822,0.961,0.15,74.18,高,机场净空保护区演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0218,厦门,350200,华东,24.5262,118.2684,适飞空域,120,12.74,3040.25,13.48,0.486,0.896,0.188,20.83,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0219,厦门,350200,华东,24.403213,118.357175,机场净空保护区,30,2.25,940.47,10.79,0.953,0.662,0.164,65.33,高,机场净空保护区演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0220,厦门,350200,华东,24.46029,118.069246,适飞空域,120,8.88,595.31,16.36,0.874,0.726,0.51,24.83,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0221,厦门,350200,华东,24.543061,118.392227,机场净空保护区,30,8.17,2633.04,9.64,0.73,0.684,0.136,66.5,高,机场净空保护区演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0222,厦门,350200,华东,24.422578,118.332784,适飞空域,120,19.3,1054.85,15.1,0.881,0.939,0.397,9.36,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0223,厦门,350200,华东,24.258933,117.884129,低空物流走廊,150,18.24,1166.85,7.05,0.327,0.807,0.58,29.27,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0224,厦门,350200,华东,24.370949,117.838802,适飞空域,120,9.24,3163.44,6.38,0.715,0.987,0.097,24.87,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0225,厦门,350200,华东,24.36301,117.829197,低空物流走廊,150,3.45,1107.31,10.5,0.64,0.764,0.133,34.48,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0226,厦门,350200,华东,24.729016,118.384001,适飞空域,120,3.23,742.25,34.76,0.672,0.85,0.496,31.17,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0227,厦门,350200,华东,24.676902,117.878082,禁飞区,0,17.35,2537.0,27.61,0.8,0.727,0.563,99.81,严重,机场/党政机关/军事/重大活动等禁飞范围演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
350200_G0228,厦门,350200,华东,24.595559,117.801378,适飞空域,120,7.56,2069.59,16.38,0.833,0.686,0.366,26.4,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
