route_id,city,city_code,region,scenario,origin_vertiport_id,destination_vertiport_id,route_distance_km,planned_altitude_m,corridor_width_m,daily_planned_sorties,route_status,risk_control_requirement,data_nature,source_basis
RT_500000_049,重庆,500000,西南,低空物流配送,VP_500000_012,VP_500000_044,24.3,100,120,42,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_050,重庆,500000,西南,电力巡检,VP_500000_020,VP_500000_026,43.66,60,60,11,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_051,重庆,500000,西南,交通巡查,VP_500000_003,VP_500000_013,16.1,100,60,5,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_052,重庆,500000,西南,交通巡查,VP_500000_009,VP_500000_044,23.91,80,100,26,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_053,重庆,500000,西南,医疗物资运输,VP_500000_023,VP_500000_029,50.94,60,60,22,暂停,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_054,重庆,500000,西南,城市治理巡检,VP_500000_040,VP_500000_021,15.09,120,150,18,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_055,重庆,500000,西南,交通巡查,VP_500000_036,VP_500000_018,41.31,100,150,5,暂停,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_056,重庆,500000,西南,园区低空运营,VP_500000_024,VP_500000_032,44.46,120,100,36,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_057,重庆,500000,西南,交通巡查,VP_500000_028,VP_500000_014,21.83,60,150,30,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_058,重庆,500000,西南,城市治理巡检,VP_500000_009,VP_500000_007,30.54,120,150,3,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_059,重庆,500000,西南,文旅观光,VP_500000_039,VP_500000_038,21.3,120,80,6,暂停,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_060,重庆,500000,西南,交通巡查,VP_500000_012,VP_500000_042,53.06,120,80,11,暂停,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_001,长沙,430100,中南,低空物流配送,VP_430100_015,VP_430100_023,41.4,60,100,2,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_002,长沙,430100,中南,应急救援,VP_430100_015,VP_430100_025,37.49,80,60,2,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_003,长沙,430100,中南,应急救援,VP_430100_004,VP_430100_023,27.97,80,100,12,暂停,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_004,长沙,430100,中南,城市治理巡检,VP_430100_027,VP_430100_030,13.33,150,80,6,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_005,长沙,430100,中南,低空物流配送,VP_430100_005,VP_430100_029,28.24,100,80,3,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_006,长沙,430100,中南,低空物流配送,VP_430100_003,VP_430100_023,49.72,100,150,11,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_007,长沙,430100,中南,城市治理巡检,VP_430100_027,VP_430100_023,33.35,100,150,11,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_008,长沙,430100,中南,医疗物资运输,VP_430100_022,VP_430100_034,62.0,120,120,30,规划,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_009,长沙,430100,中南,低空物流配送,VP_430100_036,VP_430100_013,26.58,60,150,7,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_010,长沙,430100,中南,交通巡查,VP_430100_014,VP_430100_006,30.05,120,150,23,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_011,长沙,430100,中南,园区低空运营,VP_430100_045,VP_430100_038,40.11,100,100,26,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_012,长沙,430100,中南,园区低空运营,VP_430100_042,VP_430100_038,38.82,100,60,29,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_013,长沙,430100,中南,低空物流配送,VP_430100_024,VP_430100_007,47.76,80,80,26,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_014,长沙,430100,中南,园区低空运营,VP_430100_017,VP_430100_043,25.9,120,150,6,试运行,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_015,长沙,430100,中南,医疗物资运输,VP_430100_036,VP_430100_019,52.44,120,100,24,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_016,长沙,430100,中南,应急救援,VP_430100_004,VP_430100_005,3.8,100,80,8,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_017,长沙,430100,中南,文旅观光,VP_430100_012,VP_430100_014,35.41,100,120,23,规划,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_018,长沙,430100,中南,电力巡检,VP_430100_032,VP_430100_036,41.71,100,60,36,暂停,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_019,长沙,430100,中南,园区低空运营,VP_430100_005,VP_430100_014,31.36,100,150,11,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_020,长沙,430100,中南,城市治理巡检,VP_430100_016,VP_430100_006,25.26,60,100,5,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_021,长沙,430100,中南,电力巡检,VP_430100_039,VP_430100_011,28.03,80,80,4,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_022,长沙,430100,中南,交通巡查,VP_430100_038,VP_430100_025,27.26,60,150,28,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_023,长沙,430100,中南,医疗物资运输,VP_430100_033,VP_430100_005,18.48,80,150,7,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_024,长沙,430100,中南,园区低空运营,VP_430100_042,VP_430100_025,11.43,80,100,6,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_025,长沙,430100,中南,城市治理巡检,VP_430100_019,VP_430100_037,58.17,60,150,9,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_026,长沙,430100,中南,低空物流配送,VP_430100_012,VP_430100_035,26.56,80,80,3,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_027,长沙,430100,中南,低空物流配送,VP_430100_013,VP_430100_007,52.18,100,120,27,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_028,长沙,430100,中南,医疗物资运输,VP_430100_027,VP_430100_029,23.33,60,80,7,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_029,长沙,430100,中南,低空物流配送,VP_430100_041,VP_430100_015,9.14,80,120,27,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_030,长沙,430100,中南,低空物流配送,VP_430100_011,VP_430100_028,31.67,150,120,49,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_031,长沙,430100,中南,城市治理巡检,VP_430100_020,VP_430100_044,0.53,120,100,6,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_032,长沙,430100,中南,园区低空运营,VP_430100_011,VP_430100_042,10.24,60,120,9,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_033,长沙,430100,中南,城市治理巡检,VP_430100_029,VP_430100_030,33.38,80,150,14,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_034,长沙,430100,中南,园区低空运营,VP_430100_039,VP_430100_040,21.52,60,120,41,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_035,长沙,430100,中南,应急救援,VP_430100_032,VP_430100_038,43.33,100,150,25,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_036,长沙,430100,中南,园区低空运营,VP_430100_009,VP_430100_012,24.14,60,80,29,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_037,长沙,430100,中南,低空物流配送,VP_430100_044,VP_430100_036,7.49,100,120,16,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_038,长沙,430100,中南,城市治理巡检,VP_430100_015,VP_430100_027,17.4,100,150,18,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_039,长沙,430100,中南,医疗物资运输,VP_430100_019,VP_430100_042,20.82,80,100,20,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_040,长沙,430100,中南,低空物流配送,VP_430100_044,VP_430100_008,52.3,100,150,8,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_041,长沙,430100,中南,园区低空运营,VP_430100_024,VP_430100_041,36.23,120,60,8,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_042,长沙,430100,中南,医疗物资运输,VP_430100_018,VP_430100_014,23.87,100,80,26,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_043,长沙,430100,中南,城市治理巡检,VP_430100_009,VP_430100_041,22.37,80,80,21,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_044,长沙,430100,中南,园区低空运营,VP_430100_016,VP_430100_008,64.15,100,80,25,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_045,长沙,430100,中南,文旅观光,VP_430100_006,VP_430100_010,11.93,120,120,5,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_046,长沙,430100,中南,医疗物资运输,VP_430100_017,VP_430100_012,9.04,80,100,15,试运行,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_047,长沙,430100,中南,城市治理巡检,VP_430100_007,VP_430100_043,55.08,120,120,3,暂停,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_048,长沙,430100,中南,电力巡检,VP_430100_032,VP_430100_039,43.84,150,100,8,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_049,长沙,430100,中南,电力巡检,VP_430100_020,VP_430100_014,17.83,60,100,26,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_050,长沙,430100,中南,电力巡检,VP_430100_035,VP_430100_008,42.87,100,80,5,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_051,长沙,430100,中南,园区低空运营,VP_430100_015,VP_430100_033,48.86,80,80,44,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_052,长沙,430100,中南,应急救援,VP_430100_025,VP_430100_006,20.47,80,150,8,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_053,长沙,430100,中南,应急救援,VP_430100_022,VP_430100_010,55.97,100,80,25,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_054,长沙,430100,中南,交通巡查,VP_430100_023,VP_430100_025,38.23,100,80,12,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_055,长沙,430100,中南,园区低空运营,VP_430100_006,VP_430100_007,27.98,80,120,9,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_056,长沙,430100,中南,应急救援,VP_430100_034,VP_430100_003,45.66,120,150,18,试运行,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_057,长沙,430100,中南,文旅观光,VP_430100_005,VP_430100_029,28.84,120,80,24,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_058,长沙,430100,中南,应急救援,VP_430100_029,VP_430100_042,39.61,120,120,8,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_059,长沙,430100,中南,电力巡检,VP_430100_032,VP_430100_010,23.28,150,150,4,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_430100_060,长沙,430100,中南,城市治理巡检,VP_430100_020,VP_430100_011,25.04,100,100,22,规划,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_370200_001,青岛,370200,华东,园区低空运营,VP_370200_035,VP_370200_026,36.98,80,100,8,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_370200_002,青岛,370200,华东,文旅观光,VP_370200_026,VP_370200_015,38.52,60,80,9,规划,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_370200_003,青岛,370200,华东,应急救援,VP_370200_045,VP_370200_023,35.87,60,60,8,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_370200_004,青岛,370200,华东,文旅观光,VP_370200_011,VP_370200_021,24.47,120,150,17,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_370200_005,青岛,370200,华东,城市治理巡检,VP_370200_007,VP_370200_044,17.78,100,150,3,暂停,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_370200_006,青岛,370200,华东,低空物流配送,VP_370200_027,VP_370200_012,11.7,80,100,13,规划,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_370200_007,青岛,370200,华东,城市治理巡检,VP_370200_045,VP_370200_001,33.65,100,80,1,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_370200_008,青岛,370200,华东,园区低空运营,VP_370200_043,VP_370200_025,31.75,60,120,14,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
