field_id,module,layer,table_name,field_name_en,field_name_cn,data_type,unit,recommended_update_frequency,sensitivity_level,quality_rule,source_basis,data_nature,platform_use,required_for_mvp
FD0380,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_disposal_status,处置状态,category,,按事件,高,待核查/处理中/已闭环,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0381,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_owner_dept,责任部门,string,,按事件,中,公安/交通/应急/空管/城管等,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0382,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_source_system,来源系统,string,,按事件,中,来源系统白名单,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0383,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_quality_flag,数据质量标记,category,,按事件,中,valid/suspect/missing/duplicated,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0384,算法模型与阈值,数据层/平台层,t_model_threshold,source_url,来源链接,string/url,,按事件,低,公开数据需留源,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0385,公众服务与申报,数据层/平台层,t_public_service,public_service_record_id,记录ID,string/id,,按事件,低,主键唯一/不可为空,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0386,公众服务与申报,数据层/平台层,t_public_service,public_service_city_code,城市代码,string,,按事件,低,需匹配行政区划,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0387,公众服务与申报,数据层/平台层,t_public_service,public_service_grid_id,空域网格ID,string/id,,分钟级/小时级,中,需匹配网格库,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0388,公众服务与申报,数据层/平台层,t_public_service,timestamp,时间戳,datetime,,秒级/分钟级,中,UTC+8/不可为空,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0389,公众服务与申报,数据层/平台层,t_public_service,lat,纬度,float,,秒级,中,-90到90,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0390,公众服务与申报,数据层/平台层,t_public_service,lon,经度,float,,秒级,中,-180到180,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0391,公众服务与申报,数据层/平台层,t_public_service,public_service_altitude_m,飞行高度,float,m,秒级,中,0到1000m/按场景校验,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0392,公众服务与申报,数据层/平台层,t_public_service,public_service_speed_mps,地速,float,m/s,秒级,中,不得为负,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0393,公众服务与申报,数据层/平台层,t_public_service,public_service_heading_deg,航向角,float,,秒级,中,0到360,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0394,公众服务与申报,数据层/平台层,t_public_service,public_service_battery_pct,电量百分比,float,%,秒级,中,0到100,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0395,公众服务与申报,数据层/平台层,t_public_service,public_service_signal_quality,通信质量,float,,秒级,中,0到1,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0396,公众服务与申报,数据层/平台层,t_public_service,public_service_risk_score,风险评分,float,,分钟级,高,0到100,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0397,公众服务与申报,数据层/平台层,t_public_service,public_service_risk_level,风险等级,category,,分钟级,高,低/中/高/严重,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0398,公众服务与申报,数据层/平台层,t_public_service,public_service_approval_status,审批状态,category,,按事件,中,待审/通过/驳回/撤销,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0399,公众服务与申报,数据层/平台层,t_public_service,public_service_remote_id_valid,远程识别有效,boolean,,秒级,高,true/false,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0400,公众服务与申报,数据层/平台层,t_public_service,public_service_geofence_status,电子围栏状态,category,,秒级,高,正常/临近/越界,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0401,公众服务与申报,数据层/平台层,t_public_service,public_service_sensor_type,感知设备类型,category,,分钟级,中,雷达/光电/射频/ADS-B/北斗/5G-A,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0402,公众服务与申报,数据层/平台层,t_public_service,public_service_confidence,识别置信度,float,,秒级,中,0到1,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0403,公众服务与申报,数据层/平台层,t_public_service,public_service_weather_risk,气象风险,category,,分钟级,中,正常/风雨/低能见度/雷暴,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0404,公众服务与申报,数据层/平台层,t_public_service,public_service_disposal_status,处置状态,category,,按事件,高,待核查/处理中/已闭环,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0405,公众服务与申报,数据层/平台层,t_public_service,public_service_owner_dept,责任部门,string,,按事件,中,公安/交通/应急/空管/城管等,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0406,公众服务与申报,数据层/平台层,t_public_service,public_service_source_system,来源系统,string,,按事件,中,来源系统白名单,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于公众服务与申报的数据治理、运行监管、风险预警、统计分析或应急联动,Y
